B,2018-11-12T12:36:38Z,61.8439245,-142.110728,6872816.54,-2.12972154,32.33329423,-5.492815826
B,2018-11-12T12:36:39Z,61.9071837,-142.10369,6872809.15,-2.136063528,32.33329423,-5.492815826
B,2018-11-12T12:36:40Z,61.9704421,-142.096605,6872801.77,-2.123012562,32.33329423,-5.492815826
B,2018-11-12T12:36:41Z,62.0336995,-142.089473,6872794.41,-2.166903858,32.33329423,-5.492815826
B,2018-11-12T12:36:42Z,62.0969561,-142.082294,6872787.06,-2.181033216,32.33329423,-5.492815826
B,2018-11-12T12:36:43Z,62.1602118,-142.075068,6872779.72,-2.19530445,32.33329423,-5.492815826
B,2018-11-12T12:36:44Z,62.2234666,-142.067794,6872772.4,-2.153063232,32.33329423,-5.492815826
B,2018-11-12T12:36:45Z,62.2867205,-142.060472,6872765.09,-2.250084258,32.33329423,-5.492815826
B,2018-11-12T12:36:46Z,62.3499735,-142.053101,6872757.79,-2.2098453,32.33329423,-5.492815826
B,2018-11-12T12:36:47Z,62.4132256,-142.045682,6872750.51,-2.099803968,32.33329423,-5.492815826
B,2018-11-12T12:36:48Z,62.4764768,-142.038213,6872743.24,-2.100920688,32.33329423,-5.492815826
B,2018-11-12T12:36:49Z,62.5397271,-142.030695,6872735.99,-2.11764198,32.33329423,-5.492815826
B,2018-11-12T12:36:50Z,62.6029765,-142.023127,6872728.75,-2.106781998,32.33329423,-5.492815826
B,2018-11-12T12:36:51Z,62.6662249,-142.015509,6872721.52,-2.14336788,32.33329423,-5.492815826
B,2018-11-12T12:36:52Z,62.7294723,-142.007841,6872714.3,-2.161169154,32.33329423,-5.492815826
B,2018-11-12T12:36:53Z,62.7927189,-142.000121,6872707.1,-2.180596338,32.33329423,-5.492815826
B,2018-11-12T12:36:54Z,62.8559644,-141.99235,6872699.92,-2.08510881,32.33329423,-5.492815826
B,2018-11-12T12:36:55Z,62.919209,-141.984528,6872692.74,-2.228285082,32.33329423,-5.492815826
B,2018-11-12T12:36:56Z,62.9824527,-141.976654,6872685.59,-2.256535092,32.33329423,-5.492815826
B,2018-11-12T12:36:57Z,63.0456953,-141.968727,6872678.44,-2.232866442,32.33329423,-5.492815826
B,2018-11-12T12:36:58Z,63.108937,-141.960748,6872671.31,-2.23497729,32.33329423,-5.492815826
B,2018-11-12T12:36:59Z,63.1721776,-141.952716,6872664.19,-2.189895744,32.33329423,-5.492815826
B,2018-11-12T12:37:00Z,63.2354173,-141.94463,6872657.09,-2.157728118,32.33329423,-5.492815826
B,2018-11-12T12:37:01Z,63.298656,-141.936491,6872650,-2.174199066,32.33329423,-5.492815826
B,2018-11-12T12:37:02Z,63.3618936,-141.928297,6872642.92,-2.159854458,32.33329423,-5.492815826
B,2018-11-12T12:37:03Z,63.4251303,-141.920049,6872635.86,-2.119692972,32.33329423,-5.492815826
B,2018-11-12T12:37:04Z,63.4883658,-141.911745,6872628.81,-2.100789258,32.33329423,-5.492815826
B,2018-11-12T12:37:05Z,63.5516004,-141.903387,6872621.78,-2.065312008,32.33329423,-5.492815826
B,2018-11-12T12:37:06Z,63.6148339,-141.894972,6872614.76,-2.080444314,32.33329423,-5.492815826
B,2018-11-12T12:37:07Z,63.6780663,-141.886502,6872607.75,-2.093087748,32.33329423,-5.492815826
B,2018-11-12T12:37:08Z,63.7412977,-141.877974,6872600.76,-2.090952042,32.33329423,-5.492815826
B,2018-11-12T12:37:09Z,63.804528,-141.86939,6872593.79,-2.095366314,32.33329423,-5.492815826
B,2018-11-12T12:37:10Z,63.8677573,-141.860749,6872586.82,-2.106480024,32.33329423,-5.492815826
B,2018-11-12T12:37:11Z,63.9309854,-141.852049,6872579.87,-2.04706215,32.33329423,-5.492815826
B,2018-11-12T12:37:12Z,63.9942125,-141.843291,6872572.94,-1.99328076,32.33329423,-5.492815826
B,2018-11-12T12:37:13Z,64.0574384,-141.834475,6872566.02,-1.948065726,32.33329423,-5.492815826
B,2018-11-12T12:37:14Z,64.1206632,-141.8256,6872559.11,-1.925763822,32.33329423,-5.492815826
B,2018-11-12T12:37:15Z,64.1838869,-141.816665,6872552.22,-2.009027886,32.33329423,-5.492815826
B,2018-11-12T12:37:16Z,64.2471095,-141.80767,6872545.34,-1.9395933,32.33329423,-5.492815826
B,2018-11-12T12:37:17Z,64.3103309,-141.798614,6872538.48,-1.894197882,32.33329423,-5.492815826
B,2018-11-12T12:37:18Z,64.3735512,-141.789498,6872531.62,-1.863349206,32.33329423,-5.492815826
B,2018-11-12T12:37:19Z,64.4367703,-141.78032,6872524.79,-1.820016042,32.33329423,-5.492815826
B,2018-11-12T12:37:20Z,64.4999883,-141.771081,6872517.97,-1.789255686,32.33329423,-5.492815826
B,2018-11-12T12:37:21Z,64.563205,-141.761779,6872511.16,-1.769253948,32.33329423,-5.492815826
B,2018-11-12T12:37:22Z,64.6264206,-141.752415,6872504.37,-1.76550474,32.33329423,-5.492815826
B,2018-11-12T12:37:23Z,64.689635,-141.742987,6872497.59,-1.768080084,32.33329423,-5.492815826
B,2018-11-12T23:54:36Z,60.9417279,-140.479578,6872993.52,7.62028968,32.33329423,-5.492815826
B,2018-11-12T23:54:37Z,60.8784578,-140.47321,6873001.07,7.61881068,32.33329423,-5.492815826
B,2018-11-12T23:54:38Z,60.8151868,-140.466883,6873008.62,7.66305462,32.33329423,-5.492815826
B,2018-11-12T23:54:39Z,60.7519151,-140.460597,6873016.19,7.65447036,32.33329423,-5.492815826
B,2018-11-12T23:54:40Z,60.6886426,-140.454353,6873023.77,7.6269393,32.33329423,-5.492815826
B,2018-11-12T23:54:41Z,60.6253694,-140.44815,6873031.37,7.62556512,32.33329423,-5.492815826
B,2018-11-12T23:54:42Z,60.5620954,-140.441987,6873038.98,7.63516578,32.33329423,-5.492815826
B,2018-11-12T23:54:43Z,60.4988207,-140.435865,6873046.6,7.58672622,32.33329423,-5.492815826
B,2018-11-12T23:54:44Z,60.4355453,-140.429783,6873054.23,7.6057647,32.33329423,-5.492815826
B,2018-11-12T23:54:45Z,60.3722691,-140.423741,6873061.88,7.62886992,32.33329423,-5.492815826
B,2018-11-12T23:54:46Z,60.3089922,-140.417738,6873069.54,7.67163564,32.33329423,-5.492815826
B,2018-11-12T23:54:47Z,60.2457146,-140.411775,6873077.22,7.69035456,32.33329423,-5.492815826
B,2018-11-12T23:54:48Z,60.1824363,-140.405851,6873084.9,7.65327798,32.33329423,-5.492815826
B,2018-11-12T23:54:49Z,60.1191573,-140.399966,6873092.6,7.6404141,32.33329423,-5.492815826
B,2018-11-12T23:54:50Z,60.0558775,-140.394119,6873100.31,7.64466738,32.33329423,-5.492815826
B,2018-11-12T23:54:51Z,59.9925971,-140.388311,6873108.04,7.62581124,32.33329423,-5.492815826
B,2018-11-12T23:54:52Z,59.929316,-140.382541,6873115.77,7.64736084,32.33329423,-5.492815826
B,2018-11-12T23:54:53Z,59.8660341,-140.376809,6873123.53,7.48005408,32.33329423,-5.492815826
B,2018-11-12T23:54:54Z,59.8027516,-140.371115,6873131.29,7.50254508,32.33329423,-5.492815826
B,2018-11-12T23:54:55Z,59.7394685,-140.365458,6873139.06,7.57710636,32.33329423,-5.492815826
B,2018-11-12T23:54:56Z,59.6761846,-140.359838,6873146.85,7.63248456,32.33329423,-5.492815826
B,2018-11-12T23:54:57Z,59.6129001,-140.354255,6873154.65,7.67631684,32.33329423,-5.492815826
B,2018-11-12T23:54:58Z,59.5496149,-140.348709,6873162.47,7.73704056,32.33329423,-5.492815826
B,2018-11-12T23:54:59Z,59.4863291,-140.343199,6873170.3,7.7741097,32.33329423,-5.492815826
B,2018-11-12T23:55:00Z,59.4230426,-140.337726,6873178.13,7.71177528,32.33329423,-5.492815826
B,2018-11-12T23:55:01Z,59.3597554,-140.332289,6873185.99,7.7501991,32.33329423,-5.492815826
B,2018-11-12T23:55:02Z,59.2964676,-140.326887,6873193.85,7.80929424,32.33329423,-5.492815826
B,2018-11-12T23:55:03Z,59.2331792,-140.321521,6873201.73,7.76989656,32.33329423,-5.492815826
B,2018-11-12T23:55:04Z,59.1698901,-140.316191,6873209.62,7.82269974,32.33329423,-5.492815826
B,2018-11-12T23:55:05Z,59.1066004,-140.310895,6873217.52,7.89125724,32.33329423,-5.492815826
B,2018-11-12T23:55:06Z,59.0433101,-140.305635,6873225.44,7.90565592,32.33329423,-5.492815826
B,2018-11-12T23:55:07Z,58.9800191,-140.300409,6873233.36,7.93749918,32.33329423,-5.492815826
B,2018-11-12T23:55:08Z,58.9167276,-140.295218,6873241.3,7.9630218,32.33329423,-5.492815826
